case:concept:name,concept:name,a:id,time:timestamp,org:resource,type
c30,CREATE_INVOICE,7,2020-01-08 13:48:23.567765,28,EventType.ACTIVITY_COMPLETE
c22,SHIPPING,8,2020-01-08 14:04:25.606848,38,EventType.ACTIVITY_COMPLETE
c11,CREATE_INVOICE,7,2020-01-08 14:11:02.977866,4,EventType.ACTIVITY_COMPLETE
c37,REPAIR,3,2020-01-08 14:17:13.029403,17,EventType.ACTIVITY_COMPLETE
c31,QUALITY_CONTROL,8,2020-01-08 14:17:23.242203,31,EventType.ACTIVITY_COMPLETE
c38,RECEPTION,0,2020-01-08 14:54:53.390117,34,EventType.ACTIVITY_COMPLETE
c34,REPAIR,5,2020-01-08 15:20:32.070601,26,EventType.ACTIVITY_COMPLETE
c37,QUALITY_CONTROL,4,2020-01-08 16:06:20.626527,10,EventType.ACTIVITY_COMPLETE
c35,CREATE_INVOICE,5,2020-01-08 16:12:40.109328,20,EventType.ACTIVITY_COMPLETE
c34,QUALITY_CONTROL,6,2020-01-08 16:26:03.204988,38,EventType.ACTIVITY_COMPLETE
c11,SHIPPING,8,2020-01-08 16:30:19.083142,43,EventType.ACTIVITY_COMPLETE
c37,CREATE_INVOICE,5,2020-01-08 16:31:04.401829,10,EventType.ACTIVITY_COMPLETE
c36,CREATE_INVOICE,5,2020-01-08 16:31:04.823777,19,EventType.ACTIVITY_COMPLETE
c39,ACKNOWLEDGEMENT,2,2020-01-08 16:36:29.973417,44,EventType.ACTIVITY_COMPLETE
c25,SHIPPING,8,2020-01-08 16:56:17.927422,36,EventType.ACTIVITY_COMPLETE
c30,SHIPPING,8,2020-01-08 16:58:28.401137,14,EventType.ACTIVITY_COMPLETE
c34,CREATE_INVOICE,7,2020-01-08 17:00:14.185307,38,EventType.ACTIVITY_COMPLETE
c26,SHIPPING,6,2020-01-08 17:15:20.416163,0,EventType.ACTIVITY_COMPLETE
c36,SHIPPING,6,2020-01-08 17:42:19.136506,10,EventType.ACTIVITY_COMPLETE
c38,ACKNOWLEDGEMENT,2,2020-01-08 18:07:37.191939,11,EventType.ACTIVITY_COMPLETE
c19,SHIPPING,8,2020-01-08 18:40:14.750451,35,EventType.ACTIVITY_COMPLETE
c40,DISASSEMBLY,1,2020-01-08 19:53:14.764562,6,EventType.ACTIVITY_COMPLETE
c17,REPAIR,9,2020-01-08 20:06:27.397851,23,EventType.ACTIVITY_COMPLETE
c34,SHIPPING,8,2020-01-08 20:15:14.041573,14,EventType.ACTIVITY_COMPLETE
c40,ACKNOWLEDGEMENT,2,2020-01-08 20:29:22.991049,12,EventType.ACTIVITY_COMPLETE
c37,SHIPPING,6,2020-01-08 20:33:21.694342,43,EventType.ACTIVITY_COMPLETE
c35,SHIPPING,6,2020-01-08 21:02:19.309444,20,EventType.ACTIVITY_COMPLETE
c39,DISASSEMBLY,1,2020-01-08 21:14:22.953866,21,EventType.ACTIVITY_COMPLETE
c38,DISASSEMBLY,1,2020-01-08 21:27:33.202113,3,EventType.ACTIVITY_COMPLETE
c31,REPAIR,9,2020-01-08 22:28:57.966096,13,EventType.ACTIVITY_COMPLETE
c42,RECEPTION,0,2020-01-08 22:30:06.848095,31,EventType.ACTIVITY_COMPLETE
c41,RECEPTION,0,2020-01-08 22:30:43.857609,9,EventType.ACTIVITY_COMPLETE
c31,QUALITY_CONTROL,10,2020-01-09 06:29:17.381513,14,EventType.ACTIVITY_COMPLETE
c17,QUALITY_CONTROL,10,2020-01-09 06:29:46.287215,22,EventType.ACTIVITY_COMPLETE
c40,REPAIR,3,2020-01-09 08:27:11.298140,7,EventType.ACTIVITY_COMPLETE
c45,RECEPTION,0,2020-01-09 08:34:54.621259,22,EventType.ACTIVITY_COMPLETE
c42,ACKNOWLEDGEMENT,2,2020-01-09 09:11:41.597794,13,EventType.ACTIVITY_COMPLETE
c39,REPAIR,3,2020-01-09 09:32:01.412532,33,EventType.ACTIVITY_COMPLETE
c38,REPAIR,3,2020-01-09 09:36:50.722653,19,EventType.ACTIVITY_COMPLETE
c40,QUALITY_CONTROL,4,2020-01-09 10:25:09.650878,41,EventType.ACTIVITY_COMPLETE
c46,RECEPTION,0,2020-01-09 10:37:30.292357,12,EventType.ACTIVITY_COMPLETE
c44,RECEPTION,0,2020-01-09 10:41:03.516309,17,EventType.ACTIVITY_COMPLETE
c31,CREATE_INVOICE,11,2020-01-09 10:49:43.054432,10,EventType.ACTIVITY_COMPLETE
c47,RECEPTION,0,2020-01-09 11:26:44.087643,32,EventType.ACTIVITY_COMPLETE
c38,QUALITY_CONTROL,4,2020-01-09 11:39:54.991065,37,EventType.ACTIVITY_COMPLETE
c39,QUALITY_CONTROL,4,2020-01-09 11:39:59.527824,13,EventType.ACTIVITY_COMPLETE
c41,DISASSEMBLY,1,2020-01-09 12:35:18.232559,6,EventType.ACTIVITY_COMPLETE
c42,DISASSEMBLY,1,2020-01-09 12:43:08.356309,48,EventType.ACTIVITY_COMPLETE
c45,ACKNOWLEDGEMENT,2,2020-01-09 12:45:21.225556,31,EventType.ACTIVITY_COMPLETE
c47,ACKNOWLEDGEMENT,2,2020-01-09 13:06:52.536243,10,EventType.ACTIVITY_COMPLETE
c31,SHIPPING,12,2020-01-09 13:18:26.903243,9,EventType.ACTIVITY_COMPLETE
c42,REPAIR,3,2020-01-09 14:47:36.111074,48,EventType.ACTIVITY_COMPLETE
c40,CREATE_INVOICE,5,2020-01-09 14:53:37.926561,29,EventType.ACTIVITY_COMPLETE
c39,CREATE_INVOICE,5,2020-01-09 14:59:49.123129,13,EventType.ACTIVITY_COMPLETE
c45,DISASSEMBLY,1,2020-01-09 15:09:29.824606,39,EventType.ACTIVITY_COMPLETE
c17,REPAIR,11,2020-01-09 15:36:48.826760,25,EventType.ACTIVITY_COMPLETE
c46,DISASSEMBLY,1,2020-01-09 15:51:52.587522,11,EventType.ACTIVITY_COMPLETE
c44,ACKNOWLEDGEMENT,2,2020-01-09 15:54:36.734882,22,EventType.ACTIVITY_COMPLETE
c17,QUALITY_CONTROL,12,2020-01-09 16:06:09.177827,37,EventType.ACTIVITY_COMPLETE
c44,DISASSEMBLY,1,2020-01-09 16:31:26.579481,33,EventType.ACTIVITY_COMPLETE
c42,QUALITY_CONTROL,4,2020-01-09 16:39:22.901910,10,EventType.ACTIVITY_COMPLETE
c45,REPAIR,3,2020-01-09 17:05:38.391966,16,EventType.ACTIVITY_COMPLETE
c43,RECEPTION,0,2020-01-09 17:22:29.888353,35,EventType.ACTIVITY_COMPLETE
c47,DISASSEMBLY,1,2020-01-09 18:02:47.381666,12,EventType.ACTIVITY_COMPLETE
c40,SHIPPING,6,2020-01-09 18:06:33.421066,17,EventType.ACTIVITY_COMPLETE
c39,SHIPPING,6,2020-01-09 18:19:55.447830,0,EventType.ACTIVITY_COMPLETE
c46,ACKNOWLEDGEMENT,2,2020-01-09 18:53:54.333991,38,EventType.ACTIVITY_COMPLETE
c45,QUALITY_CONTROL,4,2020-01-09 19:01:40.577160,43,EventType.ACTIVITY_COMPLETE
c44,REPAIR,3,2020-01-09 19:29:37.847885,6,EventType.ACTIVITY_COMPLETE
c47,REPAIR,3,2020-01-09 20:39:37.886922,23,EventType.ACTIVITY_COMPLETE
c43,ACKNOWLEDGEMENT,2,2020-01-09 21:44:45.950789,29,EventType.ACTIVITY_COMPLETE
c46,REPAIR,3,2020-01-09 21:53:29.889636,24,EventType.ACTIVITY_COMPLETE
c43,DISASSEMBLY,1,2020-01-09 23:38:16.416666,33,EventType.ACTIVITY_COMPLETE
c41,ACKNOWLEDGEMENT,2,2020-01-10 01:14:04.878180,14,EventType.ACTIVITY_COMPLETE
c42,REPAIR,5,2020-01-10 01:19:08.980785,7,EventType.ACTIVITY_COMPLETE
c42,QUALITY_CONTROL,6,2020-01-10 06:59:20.602414,16,EventType.ACTIVITY_COMPLETE
c42,CREATE_INVOICE,7,2020-01-10 07:42:38.600991,44,EventType.ACTIVITY_COMPLETE
c44,QUALITY_CONTROL,4,2020-01-10 07:52:09.989811,21,EventType.ACTIVITY_COMPLETE
c46,QUALITY_CONTROL,4,2020-01-10 08:02:57.118264,8,EventType.ACTIVITY_COMPLETE
c47,QUALITY_CONTROL,4,2020-01-10 08:13:59.407132,27,EventType.ACTIVITY_COMPLETE
c49,RECEPTION,0,2020-01-10 08:15:20.643913,41,EventType.ACTIVITY_COMPLETE
c41,REPAIR,3,2020-01-10 08:22:45.791355,40,EventType.ACTIVITY_COMPLETE
c43,REPAIR,3,2020-01-10 08:29:54.792678,37,EventType.ACTIVITY_COMPLETE
c50,RECEPTION,0,2020-01-10 08:56:00.413796,2,EventType.ACTIVITY_COMPLETE
c41,QUALITY_CONTROL,4,2020-01-10 10:21:51.867883,46,EventType.ACTIVITY_COMPLETE
c43,QUALITY_CONTROL,4,2020-01-10 10:33:43.254413,31,EventType.ACTIVITY_COMPLETE
c48,RECEPTION,0,2020-01-10 10:51:08.281063,43,EventType.ACTIVITY_COMPLETE
c42,SHIPPING,8,2020-01-10 11:15:10.800950,23,EventType.ACTIVITY_COMPLETE
c47,CREATE_INVOICE,5,2020-01-10 12:05:28.615298,16,EventType.ACTIVITY_COMPLETE
c51,RECEPTION,0,2020-01-10 12:06:38.048282,42,EventType.ACTIVITY_COMPLETE
c43,CREATE_INVOICE,5,2020-01-10 12:29:18.101186,21,EventType.ACTIVITY_COMPLETE
c44,CREATE_INVOICE,5,2020-01-10 13:38:22.479706,18,EventType.ACTIVITY_COMPLETE
c49,DISASSEMBLY,1,2020-01-10 13:57:43.754333,45,EventType.ACTIVITY_COMPLETE
c47,SHIPPING,6,2020-01-10 14:04:22.237515,15,EventType.ACTIVITY_COMPLETE
c50,DISASSEMBLY,1,2020-01-10 14:04:33.593568,48,EventType.ACTIVITY_COMPLETE
c52,RECEPTION,0,2020-01-10 14:19:22.028970,31,EventType.ACTIVITY_COMPLETE
c45,REPAIR,5,2020-01-10 14:22:05.898867,6,EventType.ACTIVITY_COMPLETE
c48,DISASSEMBLY,1,2020-01-10 15:07:56.108941,44,EventType.ACTIVITY_COMPLETE
c17,CREATE_INVOICE,13,2020-01-10 15:14:22.174062,42,EventType.ACTIVITY_COMPLETE
c51,ACKNOWLEDGEMENT,2,2020-01-10 15:15:50.134386,8,EventType.ACTIVITY_COMPLETE
c45,QUALITY_CONTROL,6,2020-01-10 15:31:52.096449,12,EventType.ACTIVITY_COMPLETE
c50,ACKNOWLEDGEMENT,2,2020-01-10 15:37:05.911065,14,EventType.ACTIVITY_COMPLETE
c49,ACKNOWLEDGEMENT,2,2020-01-10 16:07:43.430863,28,EventType.ACTIVITY_COMPLETE
c44,SHIPPING,6,2020-01-10 16:16:17.085647,3,EventType.ACTIVITY_COMPLETE
c46,CREATE_INVOICE,5,2020-01-10 16:23:02.161991,33,EventType.ACTIVITY_COMPLETE
c53,RECEPTION,0,2020-01-10 16:53:50.449492,38,EventType.ACTIVITY_COMPLETE
c17,SHIPPING,14,2020-01-10 18:08:26.155387,18,EventType.ACTIVITY_COMPLETE
c54,RECEPTION,0,2020-01-10 18:25:49.482261,12,EventType.ACTIVITY_COMPLETE
c50,REPAIR,3,2020-01-10 18:38:33.188588,20,EventType.ACTIVITY_COMPLETE
c41,REPAIR,5,2020-01-10 18:57:39.520386,46,EventType.ACTIVITY_COMPLETE
c51,DISASSEMBLY,1,2020-01-10 19:03:58.825693,43,EventType.ACTIVITY_COMPLETE
c52,DISASSEMBLY,1,2020-01-10 20:03:13.210588,11,EventType.ACTIVITY_COMPLETE
c43,SHIPPING,6,2020-01-10 23:18:04.937419,16,EventType.ACTIVITY_COMPLETE
c52,ACKNOWLEDGEMENT,2,2020-01-11 00:51:25.267969,11,EventType.ACTIVITY_COMPLETE
c48,ACKNOWLEDGEMENT,2,2020-01-11 04:32:07.945657,9,EventType.ACTIVITY_COMPLETE
c45,REPAIR,7,2020-01-11 05:14:45.390554,6,EventType.ACTIVITY_COMPLETE
c41,QUALITY_CONTROL,6,2020-01-13 06:57:30.087871,8,EventType.ACTIVITY_COMPLETE
c45,QUALITY_CONTROL,8,2020-01-13 07:31:01.976325,36,EventType.ACTIVITY_COMPLETE
c54,ACKNOWLEDGEMENT,2,2020-01-13 07:34:32.682927,18,EventType.ACTIVITY_COMPLETE
c46,SHIPPING,6,2020-01-13 07:53:31.293432,29,EventType.ACTIVITY_COMPLETE
c50,QUALITY_CONTROL,4,2020-01-13 07:54:24.792005,25,EventType.ACTIVITY_COMPLETE
c50,CREATE_INVOICE,5,2020-01-13 08:16:37.640736,25,EventType.ACTIVITY_COMPLETE
c62,RECEPTION,0,2020-01-13 08:35:56.200116,14,EventType.ACTIVITY_COMPLETE
c59,RECEPTION,0,2020-01-13 08:57:58.602997,6,EventType.ACTIVITY_COMPLETE
c56,RECEPTION,0,2020-01-13 09:24:03.114518,49,EventType.ACTIVITY_COMPLETE
c58,RECEPTION,0,2020-01-13 09:51:37.867723,42,EventType.ACTIVITY_COMPLETE
c57,RECEPTION,0,2020-01-13 10:03:41.256317,17,EventType.ACTIVITY_COMPLETE
c52,REPAIR,3,2020-01-13 10:14:57.696664,8,EventType.ACTIVITY_COMPLETE
c50,SHIPPING,6,2020-01-13 10:31:06.322219,39,EventType.ACTIVITY_COMPLETE
c55,RECEPTION,0,2020-01-13 10:38:19.153486,21,EventType.ACTIVITY_COMPLETE
c48,REPAIR,3,2020-01-13 10:44:25.690090,38,EventType.ACTIVITY_COMPLETE
c51,REPAIR,3,2020-01-13 11:01:43.348964,44,EventType.ACTIVITY_COMPLETE
c41,REPAIR,7,2020-01-13 11:04:06.195569,35,EventType.ACTIVITY_COMPLETE
c62,ACKNOWLEDGEMENT,2,2020-01-13 11:08:26.176787,25,EventType.ACTIVITY_COMPLETE
c49,REPAIR,3,2020-01-13 11:16:27.157318,37,EventType.ACTIVITY_COMPLETE
c41,QUALITY_CONTROL,8,2020-01-13 11:36:12.874039,38,EventType.ACTIVITY_COMPLETE
c55,ACKNOWLEDGEMENT,2,2020-01-13 11:45:06.011403,45,EventType.ACTIVITY_COMPLETE
c61,RECEPTION,0,2020-01-13 12:11:10.675502,34,EventType.ACTIVITY_COMPLETE
c54,DISASSEMBLY,1,2020-01-13 12:13:59.987725,33,EventType.ACTIVITY_COMPLETE
c53,DISASSEMBLY,1,2020-01-13 12:19:42.144144,27,EventType.ACTIVITY_COMPLETE
c59,ACKNOWLEDGEMENT,2,2020-01-13 12:23:34.769109,48,EventType.ACTIVITY_COMPLETE
c48,QUALITY_CONTROL,4,2020-01-13 12:34:56.994667,20,EventType.ACTIVITY_COMPLETE
c52,QUALITY_CONTROL,4,2020-01-13 12:37:08.867133,31,EventType.ACTIVITY_COMPLETE
c51,QUALITY_CONTROL,4,2020-01-13 12:48:35.139474,44,EventType.ACTIVITY_COMPLETE
c53,ACKNOWLEDGEMENT,2,2020-01-13 12:57:33.494979,23,EventType.ACTIVITY_COMPLETE
c49,QUALITY_CONTROL,4,2020-01-13 13:12:04.214603,39,EventType.ACTIVITY_COMPLETE
c60,RECEPTION,0,2020-01-13 13:15:22.744375,0,EventType.ACTIVITY_COMPLETE
c51,CREATE_INVOICE,5,2020-01-13 13:31:34.034072,27,EventType.ACTIVITY_COMPLETE
c62,DISASSEMBLY,1,2020-01-13 13:46:13.572639,13,EventType.ACTIVITY_COMPLETE
c59,DISASSEMBLY,1,2020-01-13 14:05:08.895179,29,EventType.ACTIVITY_COMPLETE
c57,DISASSEMBLY,1,2020-01-13 14:19:08.771653,14,EventType.ACTIVITY_COMPLETE
c49,CREATE_INVOICE,5,2020-01-13 14:26:19.724657,3,EventType.ACTIVITY_COMPLETE
c54,REPAIR,3,2020-01-13 15:04:34.150668,40,EventType.ACTIVITY_COMPLETE
c56,DISASSEMBLY,1,2020-01-13 15:05:43.785467,47,EventType.ACTIVITY_COMPLETE
c56,ACKNOWLEDGEMENT,2,2020-01-13 15:26:41.290238,18,EventType.ACTIVITY_COMPLETE
c55,DISASSEMBLY,1,2020-01-13 15:41:38.387411,21,EventType.ACTIVITY_COMPLETE
c61,ACKNOWLEDGEMENT,2,2020-01-13 15:47:25.023722,22,EventType.ACTIVITY_COMPLETE
c58,ACKNOWLEDGEMENT,2,2020-01-13 16:05:09.101713,6,EventType.ACTIVITY_COMPLETE
c58,DISASSEMBLY,1,2020-01-13 16:39:47.612431,42,EventType.ACTIVITY_COMPLETE
c45,REPAIR,9,2020-01-13 16:51:26.813309,36,EventType.ACTIVITY_COMPLETE
c53,REPAIR,3,2020-01-13 17:00:13.805406,48,EventType.ACTIVITY_COMPLETE
c63,RECEPTION,0,2020-01-13 17:02:12.429611,17,EventType.ACTIVITY_COMPLETE
c54,QUALITY_CONTROL,4,2020-01-13 17:04:47.168837,45,EventType.ACTIVITY_COMPLETE
c59,REPAIR,3,2020-01-13 17:06:27.965693,23,EventType.ACTIVITY_COMPLETE
c45,QUALITY_CONTROL,10,2020-01-13 17:21:06.541706,14,EventType.ACTIVITY_COMPLETE
c62,REPAIR,3,2020-01-13 17:34:06.188049,44,EventType.ACTIVITY_COMPLETE
c61,DISASSEMBLY,1,2020-01-13 17:39:24.908543,37,EventType.ACTIVITY_COMPLETE
c49,SHIPPING,6,2020-01-13 17:48:35.350872,13,EventType.ACTIVITY_COMPLETE
c64,RECEPTION,0,2020-01-13 17:54:53.072071,34,EventType.ACTIVITY_COMPLETE
c65,RECEPTION,0,2020-01-13 18:17:15.194890,31,EventType.ACTIVITY_COMPLETE
c51,SHIPPING,6,2020-01-13 18:24:17.884328,20,EventType.ACTIVITY_COMPLETE
c63,ACKNOWLEDGEMENT,2,2020-01-13 18:30:22.502409,17,EventType.ACTIVITY_COMPLETE
c55,REPAIR,3,2020-01-13 18:51:13.894904,39,EventType.ACTIVITY_COMPLETE
c53,QUALITY_CONTROL,4,2020-01-13 19:05:53.103031,40,EventType.ACTIVITY_COMPLETE
c59,QUALITY_CONTROL,4,2020-01-13 19:23:15.244563,23,EventType.ACTIVITY_COMPLETE
c64,ACKNOWLEDGEMENT,2,2020-01-13 19:28:37.560650,37,EventType.ACTIVITY_COMPLETE
c62,QUALITY_CONTROL,4,2020-01-13 19:36:40.977343,47,EventType.ACTIVITY_COMPLETE
c60,DISASSEMBLY,1,2020-01-13 19:45:43.945332,24,EventType.ACTIVITY_COMPLETE
c61,REPAIR,3,2020-01-13 20:09:07.978591,44,EventType.ACTIVITY_COMPLETE
c56,REPAIR,3,2020-01-13 20:14:51.453055,18,EventType.ACTIVITY_COMPLETE
c41,REPAIR,9,2020-01-13 20:17:44.168157,25,EventType.ACTIVITY_COMPLETE
c52,REPAIR,5,2020-01-13 20:36:00.527703,38,EventType.ACTIVITY_COMPLETE
c58,REPAIR,3,2020-01-13 20:49:24.540633,28,EventType.ACTIVITY_COMPLETE
c54,CREATE_INVOICE,5,2020-01-13 21:07:59.282727,11,EventType.ACTIVITY_COMPLETE
c60,ACKNOWLEDGEMENT,2,2020-01-13 21:22:40.103752,32,EventType.ACTIVITY_COMPLETE
c63,DISASSEMBLY,1,2020-01-13 22:02:34.744734,27,EventType.ACTIVITY_COMPLETE
c57,ACKNOWLEDGEMENT,2,2020-01-13 23:24:02.540905,49,EventType.ACTIVITY_COMPLETE
c64,DISASSEMBLY,1,2020-01-13 23:25:57.829506,13,EventType.ACTIVITY_COMPLETE
c65,DISASSEMBLY,1,2020-01-14 00:08:03.953349,17,EventType.ACTIVITY_COMPLETE
c45,REPAIR,11,2020-01-14 02:14:50.250541,45,EventType.ACTIVITY_COMPLETE
c48,CREATE_INVOICE,5,2020-01-14 04:03:19.109045,35,EventType.ACTIVITY_COMPLETE
c59,CREATE_INVOICE,5,2020-01-14 06:04:49.259463,14,EventType.ACTIVITY_COMPLETE
c53,CREATE_INVOICE,5,2020-01-14 06:17:20.021687,48,EventType.ACTIVITY_COMPLETE
c41,QUALITY_CONTROL,10,2020-01-14 06:30:03.199958,11,EventType.ACTIVITY_COMPLETE
c52,QUALITY_CONTROL,6,2020-01-14 06:51:46.146263,16,EventType.ACTIVITY_COMPLETE
c52,CREATE_INVOICE,7,2020-01-14 07:07:29.830555,32,EventType.ACTIVITY_COMPLETE
c45,QUALITY_CONTROL,12,2020-01-14 07:30:42.546502,39,EventType.ACTIVITY_COMPLETE
c45,CREATE_INVOICE,13,2020-01-14 07:43:41.039454,20,EventType.ACTIVITY_COMPLETE
c61,QUALITY_CONTROL,4,2020-01-14 07:51:35.917520,31,EventType.ACTIVITY_COMPLETE
c55,QUALITY_CONTROL,4,2020-01-14 07:53:04.307347,5,EventType.ACTIVITY_COMPLETE
c58,QUALITY_CONTROL,4,2020-01-14 07:54:25.322547,22,EventType.ACTIVITY_COMPLETE
c56,QUALITY_CONTROL,4,2020-01-14 07:58:10.478236,24,EventType.ACTIVITY_COMPLETE
c55,CREATE_INVOICE,5,2020-01-14 08:37:14.887159,39,EventType.ACTIVITY_COMPLETE
c63,REPAIR,3,2020-01-14 08:54:14.880416,11,EventType.ACTIVITY_COMPLETE
c60,REPAIR,3,2020-01-14 09:17:20.897119,48,EventType.ACTIVITY_COMPLETE
c57,REPAIR,3,2020-01-14 09:29:11.858566,16,EventType.ACTIVITY_COMPLETE
c54,SHIPPING,6,2020-01-14 09:37:59.485125,14,EventType.ACTIVITY_COMPLETE
c48,SHIPPING,6,2020-01-14 09:44:19.952475,3,EventType.ACTIVITY_COMPLETE
c59,SHIPPING,6,2020-01-14 10:00:54.326505,18,EventType.ACTIVITY_COMPLETE
c53,SHIPPING,6,2020-01-14 10:13:09.756350,29,EventType.ACTIVITY_COMPLETE
c58,CREATE_INVOICE,5,2020-01-14 10:14:14.447793,35,EventType.ACTIVITY_COMPLETE
c64,REPAIR,3,2020-01-14 10:23:27.298536,25,EventType.ACTIVITY_COMPLETE
c63,QUALITY_CONTROL,4,2020-01-14 10:40:37.403050,0,EventType.ACTIVITY_COMPLETE
c60,QUALITY_CONTROL,4,2020-01-14 11:03:24.989855,19,EventType.ACTIVITY_COMPLETE
c45,SHIPPING,14,2020-01-14 11:23:45.921035,32,EventType.ACTIVITY_COMPLETE
c56,CREATE_INVOICE,5,2020-01-14 11:24:13.930518,24,EventType.ACTIVITY_COMPLETE
c57,QUALITY_CONTROL,4,2020-01-14 11:27:50.690394,31,EventType.ACTIVITY_COMPLETE
c57,CREATE_INVOICE,5,2020-01-14 11:48:52.902655,19,EventType.ACTIVITY_COMPLETE
c62,CREATE_INVOICE,5,2020-01-14 12:36:13.525179,38,EventType.ACTIVITY_COMPLETE
c64,QUALITY_CONTROL,4,2020-01-14 12:45:21.096764,45,EventType.ACTIVITY_COMPLETE
c60,CREATE_INVOICE,5,2020-01-14 12:54:28.910243,16,EventType.ACTIVITY_COMPLETE
c58,SHIPPING,6,2020-01-14 12:56:47.867503,7,EventType.ACTIVITY_COMPLETE
c52,SHIPPING,8,2020-01-14 13:22:01.630479,33,EventType.ACTIVITY_COMPLETE
c56,SHIPPING,6,2020-01-14 14:45:56.302780,5,EventType.ACTIVITY_COMPLETE
c65,ACKNOWLEDGEMENT,2,2020-01-14 14:46:14.008831,27,EventType.ACTIVITY_COMPLETE
c55,SHIPPING,6,2020-01-14 15:06:42.923665,23,EventType.ACTIVITY_COMPLETE
c62,SHIPPING,6,2020-01-14 15:12:02.544671,32,EventType.ACTIVITY_COMPLETE
c41,REPAIR,11,2020-01-14 15:50:32.499686,44,EventType.ACTIVITY_COMPLETE
c61,REPAIR,5,2020-01-14 15:51:18.348645,20,EventType.ACTIVITY_COMPLETE
c41,QUALITY_CONTROL,12,2020-01-14 16:23:00.762118,33,EventType.ACTIVITY_COMPLETE
c57,SHIPPING,6,2020-01-14 16:29:41.186223,48,EventType.ACTIVITY_COMPLETE
c60,SHIPPING,6,2020-01-14 16:43:21.566177,38,EventType.ACTIVITY_COMPLETE
c61,QUALITY_CONTROL,6,2020-01-14 16:54:00.799127,29,EventType.ACTIVITY_COMPLETE
c66,RECEPTION,0,2020-01-14 17:05:08.977858,3,EventType.ACTIVITY_COMPLETE
c67,RECEPTION,0,2020-01-14 17:20:38.502543,7,EventType.ACTIVITY_COMPLETE
c41,CREATE_INVOICE,13,2020-01-14 18:21:53.345312,4,EventType.ACTIVITY_COMPLETE
c65,REPAIR,3,2020-01-14 18:55:21.850407,39,EventType.ACTIVITY_COMPLETE
c61,CREATE_INVOICE,7,2020-01-14 19:01:08.127079,49,EventType.ACTIVITY_COMPLETE
c63,CREATE_INVOICE,5,2020-01-14 20:17:16.551244,11,EventType.ACTIVITY_COMPLETE
c64,REPAIR,5,2020-01-14 20:22:06.300328,14,EventType.ACTIVITY_COMPLETE
c66,DISASSEMBLY,1,2020-01-14 21:34:27.219380,33,EventType.ACTIVITY_COMPLETE
c67,ACKNOWLEDGEMENT,2,2020-01-14 22:07:00.691006,20,EventType.ACTIVITY_COMPLETE
c67,DISASSEMBLY,1,2020-01-14 22:30:58.503811,18,EventType.ACTIVITY_COMPLETE
c66,ACKNOWLEDGEMENT,2,2020-01-15 04:29:47.112445,48,EventType.ACTIVITY_COMPLETE
c41,SHIPPING,14,2020-01-15 06:44:27.915236,4,EventType.ACTIVITY_COMPLETE
c64,QUALITY_CONTROL,6,2020-01-15 07:00:25.656027,31,EventType.ACTIVITY_COMPLETE
c65,QUALITY_CONTROL,4,2020-01-15 07:40:09.593958,36,EventType.ACTIVITY_COMPLETE
c64,CREATE_INVOICE,7,2020-01-15 07:40:31.780385,14,EventType.ACTIVITY_COMPLETE
c69,RECEPTION,0,2020-01-15 08:43:42.969081,5,EventType.ACTIVITY_COMPLETE
c68,RECEPTION,0,2020-01-15 08:54:11.647171,3,EventType.ACTIVITY_COMPLETE
c63,SHIPPING,6,2020-01-15 09:08:19.376899,1,EventType.ACTIVITY_COMPLETE
c67,REPAIR,3,2020-01-15 09:24:17.110445,35,EventType.ACTIVITY_COMPLETE
c67,QUALITY_CONTROL,4,2020-01-15 11:18:52.728228,45,EventType.ACTIVITY_COMPLETE
c67,CREATE_INVOICE,5,2020-01-15 12:09:34.426735,16,EventType.ACTIVITY_COMPLETE
c64,SHIPPING,8,2020-01-15 12:32:45.121766,47,EventType.ACTIVITY_COMPLETE
c66,REPAIR,3,2020-01-15 13:37:39.412837,38,EventType.ACTIVITY_COMPLETE
c61,SHIPPING,8,2020-01-15 13:49:22.775616,39,EventType.ACTIVITY_COMPLETE
c69,DISASSEMBLY,1,2020-01-15 14:25:53.341461,19,EventType.ACTIVITY_COMPLETE
c70,RECEPTION,0,2020-01-15 14:54:17.755959,37,EventType.ACTIVITY_COMPLETE
c68,DISASSEMBLY,1,2020-01-15 15:19:14.283177,3,EventType.ACTIVITY_COMPLETE
c67,SHIPPING,6,2020-01-15 15:23:13.583358,45,EventType.ACTIVITY_COMPLETE
c66,QUALITY_CONTROL,4,2020-01-15 15:28:02.203918,17,EventType.ACTIVITY_COMPLETE
c65,REPAIR,5,2020-01-15 16:28:31.253845,22,EventType.ACTIVITY_COMPLETE
c69,ACKNOWLEDGEMENT,2,2020-01-15 16:52:33.254644,40,EventType.ACTIVITY_COMPLETE
c65,QUALITY_CONTROL,6,2020-01-15 17:39:24.062014,7,EventType.ACTIVITY_COMPLETE
c70,DISASSEMBLY,1,2020-01-15 19:10:11.822157,16,EventType.ACTIVITY_COMPLETE
c70,ACKNOWLEDGEMENT,2,2020-01-15 20:12:06.131131,38,EventType.ACTIVITY_COMPLETE
c68,ACKNOWLEDGEMENT,2,2020-01-15 20:23:01.321139,0,EventType.ACTIVITY_COMPLETE
c69,REPAIR,3,2020-01-15 20:23:31.200636,17,EventType.ACTIVITY_COMPLETE
c71,RECEPTION,0,2020-01-15 21:17:56.105875,19,EventType.ACTIVITY_COMPLETE
